FlightNumber,Year,Month,DayofMonth,DayOfWeek,ScheduledDepTime,ScheduledArrTime,ScheduledTravelTime,Origin,Destination,Distance,ActualArrivalTimeStamp,WeatherStationID,GroundHeight,StationHeight,BarometerHeight,Latitude,Longitude,Origin_TimeZone,Destination_TimeZone,ScheduledDepDate,ScheduledDepTimeStamp,Diff_TimeZone,ScheduledArrivalTimestamp,ScheduledArrivalTimestamp1,TotalDelayTime,FlightDelayStatus,YearMonthDay,Time,SkyConditions,Visibility,DBT,DewPointTemp,RelativeHumidityPercent,WindSpeed,WindDirection,WindGustValue,StationPressure,HourlyPrecip,Timestamp,dest_YearMonthDay,dest_Time,dest_SkyConditions,dest_Visibility,dest_DBT,dest_DewPointTemp,dest_RelativeHumidityPercent,dest_WindSpeed,dest_WindDirection,dest_WindGustValue,dest_StationPressure,dest_HourlyPrecip,dest_Timestamp
ATL_GSO_46729,2004,7,28,3,09:55,11:14,79,ATL,GSO,306,2004-07-28 12:28:00,13874,971,1026,974,33.38,-84.26,+5,+5,28-7-2004,2004-07-28 09:55:00,0,2004-07-28 11:14:00,28-07-2004 11:14,74,1,28-07-2004,09:53,BKN010,4SM,76.0,71.0,85.0,4.0,VRB,0.0,28.99,0.0,2004-07-28 09:53:00,28-07-2004,09:53,BKN010,4SM,76.0,71.0,85.0,4.0,VRB,0.0,28.99,0.0,2004-07-28 09:53:00
TUL_EWR_47696,2004,9,28,2,09:25,13:34,189,TUL,EWR,1215,2004-09-28 15:13:00,13968,739,676,742,36.12,-95.53,+6,+5,28-9-2004,2004-09-28 09:25:00,60,2004-09-28 11:34:00,28-09-2004 13:34,99,1,28-09-2004,08:53,SCT150 BKN200,10SM,66.0,56.0,70.0,4,040,0.0,29.36,0.0,2004-09-28 08:53:00,28-09-2004,09:53,SCT150 BKN200,10SM,71.0,55.0,57.0,3,VRB,0.0,29.37,0.0,2004-09-28 09:53:00
SMF_LAS_41655,2004,11,9,2,15:20,16:35,75,SMF,LAS,397,2004-11-09 16:35:00,93225,19,33,22,38.42,-121.35,+8,+8,9-11-2004,2004-11-09 15:20:00,0,2004-11-09 16:35:00,09-11-2004 16:35,0,2,09-11-2004,09:53,OVC060,10SM,57.0,50.0,78.0,0.0,000,0.0,30.14,0.0,2004-11-09 09:53:00,09-11-2004,09:53,OVC060,10SM,57.0,50.0,78.0,0.0,000,0.0,30.14,0.0,2004-11-09 09:53:00
DEN_LAS_44961,2004,11,25,4,15:41,16:35,114,DEN,LAS,629,2004-11-25 16:35:00,3017,5379,5431,5382,39.5,-104.4,+7,+8,25-11-2004,2004-11-25 15:41:00,-60,2004-11-25 18:35:00,25-11-2004 16:35,0,2,25-11-2004,09:53,FEW070 BKN110 BKN200,10SM,49.0,28.0,45.0,4.0,VRB,0.0,24.46,0.0,2004-11-25 09:53:00,25-11-2004,09:53,FEW070 BKN110 BKN200,10SM,49.0,28.0,45.0,4.0,VRB,0.0,24.46,0.0,2004-11-25 09:53:00
LAS_SLC_34063,2004,5,10,1,13:25,15:44,79,LAS,SLC,368,2004-05-10 15:44:00,23169,2127,2180,2091,36.05,-115.1,+8,+7,10-5-2004,2004-05-10 13:25:00,60,2004-05-10 13:44:00,10-05-2004 15:44,0,2,10-05-2004,09:56,FEW140 BKN220,10SM,86.0,27.0,12.0,16.0,220,22.0,27.45,0.0,2004-05-10 09:56:00,10-05-2004,09:56,FEW140 BKN220,10SM,86.0,27.0,12.0,16.0,220,22.0,27.45,0.0,2004-05-10 09:56:00
DFW_RDU_51211,2004,11,18,4,12:40,16:09,149,DFW,RDU,1062,2004-11-18 16:09:00,3927,559,596,562,32.54,-97.02,+6,+5,18-11-2004,2004-11-18 12:40:00,60,2004-11-18 14:09:00,18-11-2004 16:09,0,2,18-11-2004,09:57,OVC005,3SM,,,,4.0,340,0.0,,,2004-11-18 09:57:00,18-11-2004,09:57,OVC005,3SM,,,,4.0,340,0.0,,,2004-11-18 09:57:00
LBB_IAH_41163,2004,3,12,5,08:25,09:57,92,LBB,IAH,458,2004-03-12 09:57:00,23042,3256,3241,3259,33.4,-101.49,+6,+6,12-3-2004,2004-03-12 08:25:00,0,2004-03-12 09:57:00,12-03-2004 09:57,0,2,12-03-2004,07:53,SCT006 BKN015 OVC025,5SM,41.0,39.0,93.0,12.0,090,0.0,26.86,0.09,2004-03-12 07:53:00,12-03-2004,09:53,BKN006 OVC017,5SM,41.0,40.0,96.0,14.0,100,0.0,26.86,0.06,2004-03-12 09:53:00
DFW_TPA_44512,2004,9,6,1,14:58,18:28,150,DFW,TPA,929,2004-09-06 18:28:00,3927,559,596,562,32.54,-97.02,+6,+5,6-9-2004,2004-09-06 14:58:00,60,2004-09-06 16:28:00,06-09-2004 18:28,0,2,06-09-2004,09:53,SCT012 OVC095,10SM,72.0,66.0,82.0,11.0,010,0.0,29.4,0.0,2004-09-06 09:53:00,06-09-2004,09:53,SCT012 OVC095,10SM,72.0,66.0,82.0,11.0,010,0.0,29.4,0.0,2004-09-06 09:53:00
PIT_BDL_38919,2004,7,25,7,15:50,17:14,84,PIT,BDL,406,2004-07-25 17:14:00,94823,1172,1203,1175,40.3,-80.14,+5,+5,25-7-2004,2004-07-25 15:50:00,0,2004-07-25 17:14:00,25-07-2004 17:14,0,2,25-07-2004,09:51,FEW090 SCT150 BKN250,10SM,68.0,56.0,66.0,4.0,VRB,0.0,28.99,0.0,2004-07-25 09:51:00,25-07-2004,09:51,FEW090 SCT150 BKN250,10SM,68.0,56.0,66.0,4.0,VRB,0.0,28.99,0.0,2004-07-25 09:51:00
DFW_SJU_26014,2004,3,10,3,15:21,21:43,262,DFW,SJU,2165,2004-03-10 21:43:00,3927,559,596,562,32.54,-97.02,+6,+4,10-3-2004,2004-03-10 15:21:00,120,2004-03-10 17:43:00,10-03-2004 21:43,0,2,10-03-2004,09:53,CLR,10SM,58.0,34.0,41.0,17.0,170,22.0,29.63,0.0,2004-03-10 09:53:00,10-03-2004,09:53,CLR,10SM,58.0,34.0,41.0,17.0,170,22.0,29.63,0.0,2004-03-10 09:53:00
OKC_ORD_42377,2004,5,3,1,17:45,19:58,133,OKC,ORD,693,2004-05-03 19:58:00,13967,1281,1304,1284,35.23,-97.36,+6,+6,3-5-2004,2004-05-03 17:45:00,0,2004-05-03 19:58:00,03-05-2004 19:58,0,2,03-05-2004,09:52,FEW280,10SM,58.0,33.0,39.0,14.0,130,0.0,28.89,0.0,2004-05-03 09:52:00,03-05-2004,09:52,FEW280,10SM,58.0,33.0,39.0,14.0,130,0.0,28.89,0.0,2004-05-03 09:52:00
PHL_ATL_43559,2004,5,26,3,09:38,11:49,131,PHL,ATL,665,2004-05-26 11:49:00,13739,59,28,62,39.52,-75.14,+5,+5,26-5-2004,2004-05-26 09:38:00,0,2004-05-26 11:49:00,26-05-2004 11:49,0,2,26-05-2004,08:54,OVC007,9SM,64.0,62.0,93.0,5.0,060,0.0,29.82,0.01,2004-05-26 08:54:00,26-05-2004,09:54,OVC007,7SM,67.0,63.0,87.0,7.0,070,0.0,29.81,0.0,2004-05-26 09:54:00
EWR_MDW_54496,2004,11,2,2,10:20,11:40,140,EWR,MDW,711,2004-11-02 11:40:00,14734,25,30,28,40.43,-74.1,+5,+6,2-11-2004,2004-11-02 10:20:00,-60,2004-11-02 13:40:00,02-11-2004 11:40,0,2,02-11-2004,09:51,FEW100 BKN250,10SM,55.0,43.0,64.0,6.0,VRB,0.0,30.17,0.0,2004-11-02 09:51:00,02-11-2004,09:51,FEW100 BKN250,10SM,55.0,43.0,64.0,6.0,VRB,0.0,30.17,0.0,2004-11-02 09:51:00
SFO_LAS_28263,2004,9,11,6,13:45,15:11,86,SFO,LAS,414,2004-09-11 15:11:00,23234,86,18,89,37.37,-122.24,+8,+8,11-9-2004,2004-09-11 13:45:00,0,2004-09-11 15:11:00,11-09-2004 15:11,0,2,11-09-2004,09:56,FEW012,10SM,68.0,59.0,73.0,4.0,030,0.0,29.92,0.0,2004-09-11 09:56:00,11-09-2004,09:56,FEW012,10SM,68.0,59.0,73.0,4.0,030,0.0,29.92,0.0,2004-09-11 09:56:00
CVG_LGA_55144,2004,5,5,3,16:10,18:14,124,CVG,LGA,585,2004-05-05 18:14:00,93814,882,883,885,39.02,-84.4,+5,+5,5-5-2004,2004-05-05 16:10:00,0,2004-05-05 18:14:00,05-05-2004 18:14,0,2,05-05-2004,09:51,FEW025,10SM,63.0,53.0,70.0,4.0,280,0.0,29.08,0.0,2004-05-05 09:51:00,05-05-2004,09:51,FEW025,10SM,63.0,53.0,70.0,4.0,280,0.0,29.08,0.0,2004-05-05 09:51:00
JAN_HOU_45894,2004,9,4,6,07:10,08:20,70,JAN,HOU,359,2004-09-04 08:20:00,3940,293,331,296,32.19,-90.05,+6,+6,4-9-2004,2004-09-04 07:10:00,0,2004-09-04 08:20:00,04-09-2004 08:20,0,2,04-09-2004,06:54,BKN045,7SM,73.0,71.0,94.0,0.0,000,0.0,29.75,0.0,2004-09-04 06:54:00,04-09-2004,07:54,OVC050,7SM,75.0,72.0,90.0,0.0,000,0.0,29.76,0.0,2004-09-04 07:54:00
PDX_DEN_50241,2004,3,14,7,16:51,20:12,141,PDX,DEN,992,2004-03-14 20:12:00,24229,220,107,223,45.35,-122.36,+8,+7,14-3-2004,2004-03-14 16:51:00,60,2004-03-14 18:12:00,14-03-2004 20:12,0,2,14-03-2004,09:55,BKN028 OVC040,10SM,52.0,43.0,72.0,5.0,030,0.0,30.12,0.0,2004-03-14 09:55:00,14-03-2004,09:55,BKN028 OVC040,10SM,52.0,43.0,72.0,5.0,030,0.0,30.12,0.0,2004-03-14 09:55:00
MDW_DEN_40533,2004,5,23,7,12:45,14:22,157,MDW,DEN,895,2004-05-23 14:22:00,14819,616,618,619,41.47,-87.45,+6,+7,23-5-2004,2004-05-23 12:45:00,-60,2004-05-23 16:22:00,23-05-2004 14:22,0,2,23-05-2004,09:53,FEW030 SCT110 OVC150,10SM,73.0,58.0,59.0,13.0,180,0.0,28.93,,2004-05-23 09:53:00,23-05-2004,09:53,FEW030 SCT110 OVC150,10SM,73.0,58.0,59.0,13.0,180,0.0,28.93,,2004-05-23 09:53:00
SAN_SLC_48460,2004,7,15,4,13:00,15:51,111,SAN,SLC,626,2004-07-15 15:51:00,23188,78,28,81,32.44,-117.1,+8,+7,15-7-2004,2004-07-15 13:00:00,60,2004-07-15 13:51:00,15-07-2004 15:51,0,2,15-07-2004,09:51,FEW160 SCT180 BKN200,10SM,80.0,62.0,54.0,5.0,190,0.0,29.95,0.0,2004-07-15 09:51:00,15-07-2004,09:51,FEW160 SCT180 BKN200,10SM,80.0,62.0,54.0,5.0,190,0.0,29.95,0.0,2004-07-15 09:51:00
STL_MSP_45519,2004,5,24,1,10:35,12:15,100,STL,MSP,449,2004-05-24 12:15:00,13994,707,710,710,38.45,-90.22,+6,+6,24-5-2004,2004-05-24 10:35:00,0,2004-05-24 12:15:00,24-05-2004 12:15,0,2,24-05-2004,09:51,FEW030 SCT150 SCT250,10SM,77.0,65.0,66.0,7.0,090,0.0,29.18,0.0,2004-05-24 09:51:00,24-05-2004,09:51,FEW030 SCT150 SCT250,10SM,77.0,65.0,66.0,7.0,090,0.0,29.18,0.0,2004-05-24 09:51:00
EYW_ATL_44827,2004,7,1,4,17:00,19:05,125,EYW,ATL,646,2004-07-01 19:05:00,12836,18,21,21,24.33,-81.45,+5,+5,1-7-2004,2004-07-01 17:00:00,0,2004-07-01 19:05:00,01-07-2004 19:05,0,2,01-07-2004,09:53,CLR,10SM,86.0,76.0,72.0,8,120,0.0,30.1,0.0,2004-07-01 09:53:00,01-07-2004,09:53,CLR,10SM,86.0,76.0,72.0,8,120,0.0,30.1,0.0,2004-07-01 09:53:00
EWR_TPA_36346,2004,7,1,4,08:05,10:49,164,EWR,TPA,998,2004-07-01 10:49:00,14734,25,30,28,40.43,-74.1,+5,+5,1-7-2004,2004-07-01 08:05:00,0,2004-07-01 10:49:00,01-07-2004 10:49,0,2,01-07-2004,07:51,CLR,5SM,74.0,64.0,71.0,0,000,0.0,30.13,0.0,2004-07-01 07:51:00,01-07-2004,09:51,FEW035,8SM,80.0,64.0,58.0,7,210,0.0,30.12,0.0,2004-07-01 09:51:00
ATL_AUS_27975,2004,7,17,6,17:35,19:08,153,ATL,AUS,813,2004-07-17 21:07:00,13874,971,1026,974,33.38,-84.26,+5,+6,17-7-2004,2004-07-17 17:35:00,-60,2004-07-17 21:08:00,17-07-2004 19:08,119,1,17-07-2004,09:53,FEW010 SCT080 BKN100,5SM,74.0,68.0,82.0,4.0,VRB,0.0,28.86,,2004-07-17 09:53:00,17-07-2004,09:53,FEW010 SCT080 BKN100,5SM,74.0,68.0,82.0,4.0,VRB,0.0,28.86,,2004-07-17 09:53:00
MEM_CVG_43292,2004,5,8,6,09:37,12:00,83,MEM,CVG,403,2004-05-08 12:00:00,13893,283,332,286,35.04,-89.59,+6,+5,8-5-2004,2004-05-08 09:37:00,60,2004-05-08 10:00:00,08-05-2004 12:00,0,2,08-05-2004,08:53,FEW200 SCT250,10SM,79.0,61.0,54.0,8.0,280,0.0,29.89,0.0,2004-05-08 08:53:00,08-05-2004,09:53,FEW029 SCT250,10SM,82.0,61.0,49.0,7.0,250,15.0,29.88,0.0,2004-05-08 09:53:00
MEM_DTW_45483,2004,5,23,7,16:50,19:45,115,MEM,DTW,610,2004-05-23 19:45:00,13893,283,332,286,35.04,-89.59,+6,+5,23-5-2004,2004-05-23 16:50:00,60,2004-05-23 17:45:00,23-05-2004 19:45,0,2,23-05-2004,09:53,SCT032,10SM,81.0,65.0,58.0,14.0,220,24.0,29.63,0.0,2004-05-23 09:53:00,23-05-2004,09:53,SCT032,10SM,81.0,65.0,58.0,14.0,220,24.0,29.63,0.0,2004-05-23 09:53:00
LIT_DFW_50508,2004,9,19,7,12:45,13:58,73,LIT,DFW,304,2004-09-19 13:58:00,13963,289,257,292,34.45,-92.14,+6,+6,19-9-2004,2004-09-19 12:45:00,0,2004-09-19 13:58:00,19-09-2004 13:58,0,2,19-09-2004,09:53,FEW120,7SM,79.0,51.0,38.0,9.0,060,0.0,29.9,0.0,2004-09-19 09:53:00,19-09-2004,09:53,FEW120,7SM,79.0,51.0,38.0,9.0,060,0.0,29.9,0.0,2004-09-19 09:53:00
CMH_IAH_35785,2004,9,27,1,06:30,08:15,165,CMH,IAH,986,2004-09-27 08:15:00,14821,846,816,849,39.59,-82.53,+5,+6,27-9-2004,2004-09-27 06:30:00,-60,2004-09-27 10:15:00,27-09-2004 08:15,0,2,27-09-2004,05:51,BKN250,7SM,55.0,50.0,83.0,5,030,0.0,29.16,0.0,2004-09-27 05:51:00,27-09-2004,07:51,FEW032 BKN250,6SM,57.0,51.0,81.0,4,030,0.0,29.17,0.0,2004-09-27 07:51:00
SJC_SAN_42720,2004,3,26,5,11:40,13:00,80,SJC,SAN,417,2004-03-26 13:00:00,23293,87,50,90,37.22,-121.56,+8,+8,26-3-2004,2004-03-26 11:40:00,0,2004-03-26 13:00:00,26-03-2004 13:00,0,2,26-03-2004,09:53,SCT025 BKN038 OVC180,10SM,55.0,44.0,67.0,5.0,360,0.0,30.16,0.0,2004-03-26 09:53:00,26-03-2004,09:53,SCT025 BKN038 OVC180,10SM,55.0,44.0,67.0,5.0,360,0.0,30.16,0.0,2004-03-26 09:53:00
IAH_ATL_39788,2004,5,13,4,14:44,17:48,124,IAH,ATL,689,2004-05-13 20:27:00,12960,118,108,121,29.59,-95.22,+6,+5,13-5-2004,2004-05-13 14:44:00,60,2004-05-13 15:48:00,13-05-2004 17:48,159,1,13-05-2004,09:53,BKN021 BKN028 OVC100,10SM,79.0,71.0,77.0,14,160,18.0,29.82,0.0,2004-05-13 09:53:00,13-05-2004,09:53,BKN021 BKN028 OVC100,10SM,79.0,71.0,77.0,14,160,18.0,29.82,0.0,2004-05-13 09:53:00
DTW_LGA_52898,2004,9,18,6,12:18,13:53,95,DTW,LGA,501,2004-09-18 13:53:00,94847,628,664,631,42.13,-83.21,+5,+5,18-9-2004,2004-09-18 12:18:00,0,2004-09-18 13:53:00,18-09-2004 13:53,0,2,18-09-2004,09:54,CLR,10SM,62.0,46.0,56.0,8.0,020,0.0,29.59,0.0,2004-09-18 09:54:00,18-09-2004,09:54,CLR,10SM,62.0,46.0,56.0,8.0,020,0.0,29.59,0.0,2004-09-18 09:54:00
PHX_SAN_26195,2004,11,28,7,10:35,10:45,70,PHX,SAN,304,2004-11-28 10:45:00,23183,1103,1107,1106,33.26,-111.59,+7,+8,28-11-2004,2004-11-28 10:35:00,-60,2004-11-28 12:45:00,28-11-2004 10:45,0,2,28-11-2004,09:56,SCT060 BKN080 BKN150,10SM,57.0,36.0,45.0,14.0,250,19.0,28.7,0.0,2004-11-28 09:56:00,28-11-2004,09:56,SCT060 BKN080 BKN150,10SM,57.0,36.0,45.0,14.0,250,19.0,28.7,0.0,2004-11-28 09:56:00
CLE_MEM_29669,2004,5,24,1,16:50,17:47,117,CLE,MEM,622,2004-05-24 17:47:00,14820,802,805,805,41.24,-81.51,+5,+6,24-5-2004,2004-05-24 16:50:00,-60,2004-05-24 19:47:00,24-05-2004 17:47,0,2,24-05-2004,09:51,FEW032 SCT048,10SM,72.0,59.0,64.0,16.0,240,24.0,28.93,0.0,2004-05-24 09:51:00,24-05-2004,09:51,FEW032 SCT048,10SM,72.0,59.0,64.0,16.0,240,24.0,28.93,0.0,2004-05-24 09:51:00
ORD_EWR_46860,2004,11,13,6,11:00,14:08,128,ORD,EWR,719,2004-11-13 14:08:00,94846,655,674,658,41.59,-87.55,+6,+5,13-11-2004,2004-11-13 11:00:00,60,2004-11-13 12:08:00,13-11-2004 14:08,0,2,13-11-2004,09:56,FEW034,10SM,44.0,30.0,58.0,9.0,110,0.0,29.96,0.0,2004-11-13 09:56:00,13-11-2004,09:56,FEW034,10SM,44.0,30.0,58.0,9.0,110,0.0,29.96,0.0,2004-11-13 09:56:00
DFW_FAT_49320,2004,9,5,7,11:59,13:14,195,DFW,FAT,1313,2004-09-05 13:14:00,3927,559,596,562,32.54,-97.02,+6,+8,5-9-2004,2004-09-05 11:59:00,-120,2004-09-05 17:14:00,05-09-2004 13:14,0,2,05-09-2004,09:53,SCT023,10SM,84.0,72.0,67.0,9.0,200,0.0,29.36,0.0,2004-09-05 09:53:00,05-09-2004,09:53,SCT023,10SM,84.0,72.0,67.0,9.0,200,0.0,29.36,0.0,2004-09-05 09:53:00
LAX_KOA_41856,2004,7,15,4,13:15,15:41,326,LAX,KOA,2504,2004-07-15 15:41:00,23174,323,326,326,33.56,-118.25,+8,+10,15-7-2004,2004-07-15 13:15:00,-120,2004-07-15 20:41:00,15-07-2004 15:41,0,2,15-07-2004,09:50,BKN200,9SM,84.0,56.0,38.0,5.0,160,14.0,29.66,0.0,2004-07-15 09:50:00,15-07-2004,09:50,BKN200,9SM,84.0,56.0,38.0,5.0,160,14.0,29.66,0.0,2004-07-15 09:50:00
SJC_LAS_52320,2004,7,28,3,11:50,13:17,87,SJC,LAS,386,2004-07-28 13:17:00,23293,87,50,90,37.22,-121.56,+8,+8,28-7-2004,2004-07-28 11:50:00,0,2004-07-28 13:17:00,28-07-2004 13:17,0,2,28-07-2004,09:53,FEW010,10SM,69.0,53.0,57.0,5.0,VRB,0.0,29.88,0.0,2004-07-28 09:53:00,28-07-2004,09:53,FEW010,10SM,69.0,53.0,57.0,5.0,VRB,0.0,29.88,0.0,2004-07-28 09:53:00
ORD_BUF_33908,2004,5,13,4,17:46,20:20,94,ORD,BUF,473,2004-05-13 20:20:00,94846,655,674,658,41.59,-87.55,+6,+5,13-5-2004,2004-05-13 17:46:00,60,2004-05-13 18:20:00,13-05-2004 20:20,0,2,13-05-2004,09:56,BKN022 OVC035,10SM,71.0,66.0,84.0,9,190,0.0,29.27,,2004-05-13 09:56:00,13-05-2004,09:56,BKN022 OVC035,10SM,71.0,66.0,84.0,9,190,0.0,29.27,,2004-05-13 09:56:00
MCO_EWR_48450,2004,3,4,4,07:30,10:03,153,MCO,EWR,938,2004-03-04 11:48:00,12815,95,106,98,28.26,-81.19,+5,+5,4-3-2004,2004-03-04 07:30:00,0,2004-03-04 10:03:00,04-03-2004 10:03,105,1,04-03-2004,06:53,SCT047 BKN250,10SM,62.0,61.0,96.0,3.0,120,0.0,30.14,0.0,2004-03-04 06:53:00,04-03-2004,09:53,OVC050,10SM,72.0,66.0,82.0,6.0,130,0.0,30.16,0.0,2004-03-04 09:53:00
ATL_VLD_32200,2004,7,11,7,08:05,09:08,63,ATL,VLD,208,2004-07-11 09:08:00,13874,971,1026,974,33.38,-84.26,+5,+5,11-7-2004,2004-07-11 08:05:00,0,2004-07-11 09:08:00,11-07-2004 09:08,0,2,11-07-2004,07:53,FEW250,9SM,78.0,71.0,79.0,8.0,290,0.0,29.13,0.0,2004-07-11 07:53:00,11-07-2004,08:53,FEW250,10SM,81.0,72.0,74.0,9.0,300,0.0,29.14,0.0,2004-07-11 08:53:00
IAH_PHL_36536,2004,5,6,4,10:20,14:38,198,IAH,PHL,1324,2004-05-06 14:38:00,12960,118,108,121,29.59,-95.22,+6,+5,6-5-2004,2004-05-06 10:20:00,60,2004-05-06 12:38:00,06-05-2004 14:38,0,2,06-05-2004,09:53,BKN033 BKN250,10SM,77.0,60.0,56.0,8.0,150,0.0,30.04,0.0,2004-05-06 09:53:00,06-05-2004,09:53,BKN033 BKN250,10SM,77.0,60.0,56.0,8.0,150,0.0,30.04,0.0,2004-05-06 09:53:00
DFW_COS_47397,2004,11,10,3,15:44,16:39,115,DFW,COS,592,2004-11-10 16:39:00,3927,559,596,562,32.54,-97.02,+6,+7,10-11-2004,2004-11-10 15:44:00,-60,2004-11-10 18:39:00,10-11-2004 16:39,0,2,10-11-2004,09:53,OVC011,10SM,59.0,53.0,81.0,12.0,150,0.0,29.46,0.0,2004-11-10 09:53:00,10-11-2004,09:53,OVC011,10SM,59.0,53.0,81.0,12.0,150,0.0,29.46,0.0,2004-11-10 09:53:00
DEN_OAK_36984,2004,7,26,1,08:45,10:13,148,DEN,OAK,957,2004-07-26 10:13:00,3017,5379,5431,5382,39.5,-104.4,+7,+8,26-7-2004,2004-07-26 08:45:00,-60,2004-07-26 12:13:00,26-07-2004 10:13,0,2,26-07-2004,07:53,FEW090,10SM,66.0,52.0,61.0,6.0,260,0.0,24.79,0.0,2004-07-26 07:53:00,26-07-2004,09:53,FEW080 SCT150,10SM,75.0,49.0,40.0,0.0,000,0.0,24.76,0.0,2004-07-26 09:53:00
DFW_LBB_43002,2004,3,27,6,11:47,12:52,65,DFW,LBB,282,2004-03-27 12:52:00,3927,559,596,562,32.54,-97.02,+6,+6,27-3-2004,2004-03-27 11:47:00,0,2004-03-27 12:52:00,27-03-2004 12:52,0,2,27-03-2004,09:53,FEW020 BKN060 BKN100,10SM,68.0,61.0,78.0,15.0,160,29.0,29.46,0.0,2004-03-27 09:53:00,27-03-2004,09:53,FEW020 BKN060 BKN100,10SM,68.0,61.0,78.0,15.0,160,29.0,29.46,0.0,2004-03-27 09:53:00
PVD_DTW_28423,2004,7,6,2,16:17,18:14,117,PVD,DTW,614,2004-07-06 18:14:00,14765,50,62,53,41.43,-71.26,+5,+5,6-7-2004,2004-07-06 16:17:00,0,2004-07-06 18:14:00,06-07-2004 18:14,0,2,06-07-2004,09:51,SCT024 BKN028 BKN042,10SM,75.0,63.0,66.0,10.0,300,0.0,29.77,0.0,2004-07-06 09:51:00,06-07-2004,09:51,SCT024 BKN028 BKN042,10SM,75.0,63.0,66.0,10.0,300,0.0,29.77,0.0,2004-07-06 09:51:00
STL_ORD_52614,2004,9,7,2,17:00,18:13,73,STL,ORD,258,2004-09-07 18:13:00,13994,707,710,710,38.45,-90.22,+6,+6,7-9-2004,2004-09-07 17:00:00,0,2004-09-07 18:13:00,07-09-2004 18:13,0,2,07-09-2004,09:51,CLR,10SM,72.0,52.0,50.0,16.0,350,20.0,29.34,0.0,2004-09-07 09:51:00,07-09-2004,09:51,CLR,10SM,72.0,52.0,50.0,16.0,350,20.0,29.34,0.0,2004-09-07 09:51:00
GEG_SEA_55433,2004,9,29,3,05:35,06:45,70,GEG,SEA,224,2004-09-29 06:45:00,24157,2381,2365,2384,47.37,-117.32,+8,+8,29-9-2004,2004-09-29 05:35:00,0,2004-09-29 06:45:00,29-09-2004 06:45,0,2,29-09-2004,00:56,FEW200,10SM,57.0,47.0,69.0,4,120,0.0,27.39,0.0,2004-09-29 00:56:00,29-09-2004,00:56,FEW200,10SM,57.0,47.0,69.0,4,120,0.0,27.39,0.0,2004-09-29 00:56:00
ELP_DFW_42795,2004,11,5,5,11:13,13:49,96,ELP,DFW,551,2004-11-05 13:49:00,23044,3942,3916,3945,31.49,-106.23,+7,+6,5-11-2004,2004-11-05 11:13:00,60,2004-11-05 11:49:00,05-11-2004 13:49,0,2,05-11-2004,09:51,FEW250,10SM,56.0,33.0,42.0,6.0,020,0.0,26.33,0.0,2004-11-05 09:51:00,05-11-2004,09:51,FEW250,10SM,56.0,33.0,42.0,6.0,020,0.0,26.33,0.0,2004-11-05 09:51:00
HOU_PHX_43900,2004,7,10,6,16:25,17:00,155,HOU,PHX,1020,2004-07-10 17:00:00,12918,45,47,48,29.39,-95.17,+6,+7,10-7-2004,2004-07-10 16:25:00,-60,2004-07-10 20:00:00,10-07-2004 17:00,0,2,10-07-2004,09:53,BKN023 BKN250,10SM,86.0,73.0,65.0,5.0,110,0.0,30.06,0.0,2004-07-10 09:53:00,10-07-2004,09:53,BKN023 BKN250,10SM,86.0,73.0,65.0,5.0,110,0.0,30.06,0.0,2004-07-10 09:53:00
IND_DTW_34110,2004,11,2,2,14:28,15:35,67,IND,DTW,231,2004-11-02 17:54:00,93819,794,808,797,39.43,-86.16,+5,+5,2-11-2004,2004-11-02 14:28:00,0,2004-11-02 15:35:00,02-11-2004 15:35,139,1,02-11-2004,09:55,FEW009 BKN018 OVC032,10SM,61.0,61.0,100.0,5.0,280,0.0,29.07,,2004-11-02 09:55:00,02-11-2004,09:55,FEW009 BKN018 OVC032,10SM,61.0,61.0,100.0,5.0,280,0.0,29.07,,2004-11-02 09:55:00
DTW_IND_47361,2004,11,12,5,13:32,14:36,64,DTW,IND,231,2004-11-12 14:36:00,94847,628,664,631,42.13,-83.21,+5,+5,12-11-2004,2004-11-12 13:32:00,0,2004-11-12 14:36:00,12-11-2004 14:36,0,2,12-11-2004,09:54,CLR,10SM,37.0,24.0,60.0,11.0,030,0.0,29.72,0.0,2004-11-12 09:54:00,12-11-2004,09:54,CLR,10SM,37.0,24.0,60.0,11.0,030,0.0,29.72,0.0,2004-11-12 09:54:00
SEA_DEN_35171,2004,5,12,3,11:05,14:36,151,SEA,DEN,1024,2004-05-12 14:36:00,24233,447,450,450,47.28,-122.19,+8,+7,12-5-2004,2004-05-12 11:05:00,60,2004-05-12 12:36:00,12-05-2004 14:36,0,2,12-05-2004,09:56,SCT026 BKN044 BKN075,10SM,56.0,45.0,67.0,4,VRB,0.0,29.67,0.0,2004-05-12 09:56:00,12-05-2004,09:56,SCT026 BKN044 BKN075,10SM,56.0,45.0,67.0,4,VRB,0.0,29.67,0.0,2004-05-12 09:56:00
GRR_ATL_28465,2004,5,31,1,12:30,14:45,135,GRR,ATL,640,2004-05-31 14:45:00,94860,785,803,788,42.53,-85.31,+5,+5,31-5-2004,2004-05-31 12:30:00,0,2004-05-31 14:45:00,31-05-2004 14:45,0,2,31-05-2004,09:56,FEW008 BKN016 BKN060,10SM,67.0,62.0,84.0,19.0,250,26.0,28.58,,2004-05-31 09:56:00,31-05-2004,09:56,FEW008 BKN016 BKN060,10SM,67.0,62.0,84.0,19.0,250,26.0,28.58,,2004-05-31 09:56:00
